0 hella -104452858093779680.0000
230 | train | 6.167945 | 0.8634 | 1.9385e-04 | 3332.44 | 157328.64
231 | train | 6.172430 | 0.8241 | 1.9469e-04 | 3332.59 | 157321.38
232 | train | 6.335563 | 1.0919 | 1.9552e-04 | 3332.49 | 157326.37
233 | train | 6.312592 | 1.3006 | 1.9636e-04 | 3332.63 | 157319.79
234 | train | 6.320193 | 0.8065 | 1.9720e-04 | 3332.31 | 157334.83
235 | train | 6.311055 | 0.9039 | 1.9804e-04 | 3332.37 | 157331.83
236 | train | 6.335457 | 0.7316 | 1.9888e-04 | 3332.29 | 157335.42
237 | train | 6.327350 | 0.9196 | 1.9972e-04 | 3332.56 | 157322.74
238 | train | 6.260085 | 0.9966 | 2.0056e-04 | 3332.43 | 157328.88
239 | train | 6.289130 | 1.0088 | 2.0140e-04 | 3332.51 | 157325.11
240 | train | 6.281229 | 0.6205 | 2.0224e-04 | 3332.41 | 157330.14
241 | train | 6.295314 | 0.8385 | 2.0308e-04 | 3332.60 | 157320.99
242 | train | 6.272788 | 0.8549 | 2.0392e-04 | 3332.43 | 157329.00
243 | train | 6.272237 | 1.0848 | 2.0476e-04 | 3332.29 | 157335.86
244 | train | 6.187676 | 0.8723 | 2.0559e-04 | 3332.41 | 157330.04
245 | train | 6.187479 | 0.6618 | 2.0643e-04 | 3332.48 | 157326.89
246 | train | 6.222184 | 0.5592 | 2.0727e-04 | 3332.66 | 157318.23
247 | train | 6.266388 | 0.6937 | 2.0811e-04 | 3332.53 | 157324.13
248 | train | 6.195536 | 0.7344 | 2.0895e-04 | 3332.46 | 157327.54
249 | train | 6.234430 | 0.8372 | 2.0979e-04 | 3332.60 | 157320.86
250 hella 3789697629793769472.0000
250 | train | 6.194971 | 0.7125 | 2.1063e-04 | 48518.08 | 10806.03
251 | train | 6.190797 | 0.6123 | 2.1147e-04 | 3332.53 | 157324.43
252 | train | 6.255712 | 0.6472 | 2.1231e-04 | 3332.68 | 157317.07
253 | train | 6.198900 | 0.6235 | 2.1315e-04 | 3332.42 | 157329.62
254 | train | 6.179027 | 0.5851 | 2.1399e-04 | 3332.18 | 157340.77
255 | train | 6.113092 | 0.7912 | 2.1483e-04 | 3332.23 | 157338.50
256 | train | 6.176243 | 0.9643 | 2.1566e-04 | 3332.41 | 157330.17
257 | train | 6.143881 | 0.8257 | 2.1650e-04 | 3332.33 | 157333.58
258 | train | 6.135930 | 0.6279 | 2.1734e-04 | 3332.27 | 157336.65
259 | train | 6.085897 | 0.5543 | 2.1818e-04 | 3332.38 | 157331.44
260 | train | 6.116097 | 0.6304 | 2.1902e-04 | 3332.78 | 157312.47
261 | train | 6.115396 | 0.7503 | 2.1986e-04 | 3332.58 | 157321.83
262 | train | 6.065663 | 0.8317 | 2.2070e-04 | 3332.14 | 157342.75
263 | train | 6.071628 | 0.5601 | 2.2154e-04 | 3332.44 | 157328.42
264 | train | 6.094268 | 0.6076 | 2.2238e-04 | 3332.43 | 157329.13
265 | train | 6.104334 | 0.7022 | 2.2322e-04 | 3332.24 | 157337.84
266 | train | 6.124611 | 0.5838 | 2.2406e-04 | 3332.38 | 157331.24
267 | train | 6.033384 | 0.5174 | 2.2490e-04 | 3332.38 | 157331.50
268 | train | 6.043914 | 0.6352 | 2.2573e-04 | 3332.39 | 157330.83
269 | train | 6.087238 | 0.9171 | 2.2657e-04 | 3332.36 | 157332.23
270 | train | 6.054860 | 1.3049 | 2.2741e-04 | 3332.40 | 157330.45
271 | train | 6.054209 | 0.7845 | 2.2825e-04 | 3332.31 | 157334.61
272 | train | 6.047741 | 0.8748 | 2.2909e-04 | 3332.52 | 157324.99
273 | train | 5.998052 | 0.8887 | 2.2993e-04 | 3332.40 | 157330.37
274 | train | 5.996954 | 1.1399 | 2.3077e-04 | 3332.27 | 157336.66
275 | train | 6.113273 | 0.7129 | 2.3161e-04 | 3332.35 | 157332.91
276 | train | 6.047480 | 0.7697 | 2.3245e-04 | 3332.37 | 157331.89
277 | train | 6.041822 | 0.7129 | 2.3329e-04 | 3332.38 | 157331.53
278 | train | 6.143134 | 0.7107 | 2.3413e-04 | 3332.25 | 157337.57
279 | train | 6.135294 | 0.7271 | 2.3497e-04 | 3332.72 | 157315.34
280 | train | 6.152367 | 0.8633 | 2.3580e-04 | 3332.61 | 157320.70
281 | train | 6.130586 | 1.0565 | 2.3664e-04 | 3332.23 | 157338.32
282 | train | 6.146289 | 1.0166 | 2.3748e-04 | 3332.27 | 157336.37
283 | train | 6.139732 | 1.1061 | 2.3832e-04 | 3332.57 | 157322.23
284 | train | 6.176342 | 0.6641 | 2.3916e-04 | 3332.44 | 157328.41
285 | train | 6.106499 | 0.8507 | 2.4000e-04 | 3332.25 | 157337.46
286 | train | 6.142210 | 0.6008 | 2.4084e-04 | 3332.20 | 157339.97
287 | train | 6.116349 | 0.6473 | 2.4168e-04 | 3332.49 | 157326.40
288 | train | 6.103010 | 0.5689 | 2.4252e-04 | 3332.89 | 157307.40
289 | train | 6.089735 | 0.5421 | 2.4336e-04 | 3332.33 | 157333.69
290 | train | 6.021906 | 0.5344 | 2.4420e-04 | 3332.23 | 157338.61
291 | train | 6.042621 | 0.5163 | 2.4503e-04 | 3332.23 | 157338.54
292 | train | 6.038443 | 0.6250 | 2.4587e-04 | 3332.22 | 157339.11
293 | train | 6.037271 | 0.7489 | 2.4671e-04 | 3332.05 | 157346.83
294 | train | 6.110365 | 0.6467 | 2.4755e-04 | 3332.37 | 157331.88
295 | train | 6.060259 | 0.7287 | 2.4839e-04 | 3332.38 | 157331.48
296 | train | 6.039047 | 0.6459 | 2.4923e-04 | 3332.40 | 157330.64
297 | train | 6.064704 | 0.5269 | 2.5007e-04 | 3332.45 | 157328.30
298 | train | 6.041095 | 0.5465 | 2.5091e-04 | 3332.63 | 157319.76
299 | train | 6.036097 | 0.7669 | 2.5175e-04 | 3332.45 | 157328.30
300 val 6.0743
300 hella 3789732814094555136.0000
300 | train | 6.123219 | 0.9979 | 2.5259e-04 | 56293.78 | 9313.43
301 | train | 5.966968 | 0.9362 | 2.5343e-04 | 3332.27 | 157336.48
302 | train | 6.007768 | 0.7633 | 2.5427e-04 | 3332.23 | 157338.49
303 | train | 5.980597 | 0.6669 | 2.5510e-04 | 3332.78 | 157312.59
304 | train | 5.966865 | 0.7898 | 2.5594e-04 | 3332.16 | 157341.78
305 | train | 5.947359 | 0.6688 | 2.5678e-04 | 3332.24 | 157337.83
306 | train | 5.958401 | 0.6756 | 2.5762e-04 | 3332.17 | 157341.23
307 | train | 5.940264 | 0.6978 | 2.5846e-04 | 3332.34 | 157333.49
308 | train | 5.942339 | 0.6850 | 2.5930e-04 | 3332.47 | 157327.04
309 | train | 5.928487 | 0.7821 | 2.6014e-04 | 3332.80 | 157311.35
310 | train | 5.934220 | 0.6091 | 2.6098e-04 | 3332.41 | 157330.07
311 | train | 5.913475 | 0.6775 | 2.6182e-04 | 3332.39 | 157330.91
312 | train | 5.919319 | 0.6203 | 2.6266e-04 | 3332.34 | 157333.50
313 | train | 5.884239 | 0.6200 | 2.6350e-04 | 3332.39 | 157330.92
314 | train | 5.895988 | 0.6312 | 2.6434e-04 | 3332.34 | 157333.16
315 | train | 5.893123 | 0.7400 | 2.6517e-04 | 3332.75 | 157313.96
316 | train | 5.901083 | 0.7155 | 2.6601e-04 | 3333.36 | 157285.26
317 | train | 5.866808 | 0.8933 | 2.6685e-04 | 3332.42 | 157329.66
318 | train | 5.923261 | 1.1342 | 2.6769e-04 | 3332.35 | 157333.00
319 | train | 5.885804 | 1.0254 | 2.6853e-04 | 3332.18 | 157340.96
320 | train | 5.835951 | 0.9363 | 2.6937e-04 | 3332.39 | 157330.78
321 | train | 5.879157 | 0.6633 | 2.7021e-04 | 3332.63 | 157319.37
322 | train | 5.817973 | 0.8428 | 2.7105e-04 | 3332.30 | 157335.32
323 | train | 5.854881 | 0.8047 | 2.7189e-04 | 3332.39 | 157331.07
324 | train | 5.981166 | 0.7039 | 2.7273e-04 | 3332.22 | 157338.80
325 | train | 6.025837 | 0.6879 | 2.7357e-04 | 3332.32 | 157334.35
326 | train | 6.000491 | 0.7779 | 2.7441e-04 | 3332.36 | 157332.19
327 | train | 6.007842 | 1.0535 | 2.7524e-04 | 3332.50 | 157325.91
